rest_id,name,address,rate,latitude,longitude,street food,mediterranean,homemade,italian,pasta,burger,mexican,salad,vegan,vegetarian,wraps,kosher,breakfast,sandwich,soup,french,hummus,dessert,bakery,sweets,steak,pizza,asian,meat,ice cream,smoothie,cafe,healthy,american,indian,fish,thai,kebab,sushi,japanese,bowl,kids
552,NG Steakhouse | Neve-Tzedek,"Judah Hasid 15 Tel Aviv, Tel-Aviv",8.4,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,Moon Sushi | Delight,"Pinsker 30, Tel Aviv, Tel-Aviv",8,32.0750781,34.771211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
554,Moon Sushi | Bograshov,"Bograshov 58 Tel Aviv, Tel-Aviv",8,32.0756358,34.7720656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
555,Wok Republic | London Ministore,"Your pregnancy is issued 4, Tel-Aviv",8,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
556,HaMalabiya | Givatayim,"65 Katzenelson st, Givatayim, Tel-Aviv",9,32.0754429,34.808403,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,Hummus Hakerem | Herzl,"The House of Home 6, Tel-Aviv",9.2,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,HaMalabiya | Allenby,"Gedera 28, Tel-Aviv",8.4,32.0699907,34.7701602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,McDonald's® Rothschild,"Rothschild Blvd 33, Tel-Aviv",6.4,32.0638547,34.7735046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
560,McDonald's® Kochav-HaTzafon,"Meir Yaari 19, Tel-Aviv",7.2,32.1000382,34.7880139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
561,Golda | Dizengoff (Frishman),"Dizengoff 107, Tel Aviv, Tel-Aviv",8.4,32.0800888,34.7736884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
562,Hummus Hakerem | Shoken,"Schocken 30 Tel Aviv, Tel-Aviv",9,32.0515629,34.7720054,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,Vaniglia | Bazel,"Flower Ashroat 22, Tel-Aviv",9.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
564,Hummus Ha'achim | TLV,"Signs 20, Tel Aviv, Tel-Aviv",8.6,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,Roladin | Bursa,"Dad Hillel 2, Ramat Gan, Tel-Aviv",9.6,32.080045,34.822585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,Golda | Weizmann City Mall,"Weizman 14, Tel Aviv, Tel-Aviv",8.8,32.081588,34.7892127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
567,The Showroom Bakehouse | Dizengoff,"Dizengoff 298, Tel Aviv, Tel-Aviv",8.6,32.0941948,34.7769155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,Shawarma Shemesh | Jabotinsky,"Zabotinsky 85, Ramat Gan, Tel-Aviv",8.2,32.0876471,34.8132802,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Golda | Midtown,"Menachem Begin 144 Tel Aviv, Tel-Aviv",9.2,32.0930882,34.8322718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
570,New Deli | Ramat Gan,"Bialik 76, Ramat Gan, Tel-Aviv",8.8,32.0857936,34.8115303,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,Golda | Dizengoff (Nordau),"Dizengoff 245, Tel-Aviv",8.6,32.0921593,34.7760428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
572,Gelateria Siciliana | Ibn Gabirol,"Stone Gvirol 63, Tel-Aviv",9.2,32.087631,34.782349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
573,Golda | Ben Yehuda,"Ben Yehuda 110, Tel-Aviv",9.2,32.0831387,34.7717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
574,Wok Republic | Florentine,"Abarbanel 74 Tel Aviv, Tel-Aviv",7.8,32.055434,34.766641,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
575,Siciliana Desserts | Dizengoff,"Dizengoff 170, Tel-Aviv",8.6,32.0849507,34.7745758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
576,HaMalabiya | Florentin,"Washington Boulevard 15, Tel-Aviv",8.8,32.0561771,34.7696693,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,Roladin | Ben Yehuda,"Ben Yehuda 41, Tel-Aviv",9.2,32.0777982,34.7684074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,Golda Kosher | Bograshov,"Bograshov 6, Tel Aviv, Tel-Aviv",9,32.0777412,34.767946,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
579,HaMalabiya | HaPishpeshim,"Immigrants Zion 10, Tel Aviv, Tel-Aviv",9,32.0955686,34.7741875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,Cafe Bucke | Ehad Ha'Am,"One of the people 91, Tel-Aviv",8,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
581,Golda | Ramat Gan,"Jerusalem Boulevard 3 Ramat Gan, Tel-Aviv",9,32.0872728,34.8304046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
582,Marlen Burger | Givatayim,"Rambam 30, Givatayim, Tel-Aviv",8.8,32.0704734,34.8073574,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,Golda | Derech Hashalom,"Through Peace 53 Givatayim, Tel-Aviv",9,32.072176,34.808871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
584,Yashka | North TLV,"Tagor Rabindrinart 30, Tel-Aviv",8,32.1165125,34.796767,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,Roladin | Ibn Gabirol,"Stone Gvirol 24, Tel-Aviv",8.8,32.087631,34.782349,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,Zota Pizza | Kochav-HaTzafon,"Meir Yaari 19, Tel-Aviv",8.4,32.1000382,34.7880139,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,Landwer | Central Park,"Battles 7 Tel Aviv, Tel-Aviv",9,,,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,Cafe Bucke | North TLV,"Meir Yaari 19 Tel Aviv, Tel-Aviv",8.4,32.1000382,34.7880139,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
589,Sabich Frishman | Pishpeshim,"Yehuda Margoza St 4, Tel-Aviv",8.4,32.0530856,34.7571736,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,Falafel Gina | Shoken,"Shocken 22, Tel Aviv, Tel-Aviv",8.2,32.0524237,34.7721041,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,Golda Kosher | Ha'Kerem,"Will reside 22 Tel Aviv, Tel-Aviv",8.8,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
592,Vaniglia | Shuster Ramat Aviv,"Abba Ahimeir Street 15, Ramat Aviv, Tel-Aviv",9,32.0924294,34.8108871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
593,Vaniglia | Ramat Aviv,"Einstein 40, Ramat Aviv, Tel-Aviv",8.2,32.1122558,34.7959133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
594,Ning Thai Food | HaCarmel,"Good day 17, Tel-Aviv",8.4,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,The Streets | King George,"King George 70, Tel-Aviv",8.2,32.0760445,34.7769235,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Golda | Givatayim,"Borochov 54, Tel-Aviv",9.2,32.0710846,34.7779809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
597,Miznon | Sarona,"Champion Klman Magen 5 Tel Aviv, Tel-Aviv",7.8,32.070732,34.786781,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,Sulica | Shuster,"Dad Ahimair 19, Tel-Aviv",8.2,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,Furman's Pizza | North TLV,"Nathan Alterman 13, Tel Aviv, Tel-Aviv",8.6,32.1199131,34.8205295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,Golda | Jabotinsky RG,"Zeev Jabutinsky 107, Ramat Gan, Tel-Aviv",9.2,32.0890193,34.8163119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
601,McDonald's® Tel-Aviv Towers,"Nakhalat yitskhak st 20, Tel aviv-yafo, Tel-Aviv",6.8,32.0739817,34.7981136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
602,The Showroom Bakehouse | Betzalel,"Bethlehem 3, Tel-Aviv",9,32.0709057,34.7710848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,The Showroom Bakehouse | North TLV,"Levitan 1, Tel Aviv, Tel-Aviv",9.2,32.1190609,34.7957903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,Chicken Rotisserie Oppenheimer | North TLV,"Oppenheimer 11, Tel Aviv, Tel-Aviv",8.8,32.1199719,34.7997352,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,Hummus Eliyahu | Sarona,"Champion Klman Magen 5, Tel Aviv, Tel-Aviv",8.4,32.070732,34.786781,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,Teabar,"Dad Hillel 301, Ramat Gan, Tel-Aviv",8.8,32.080045,34.822585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
607,Golda Kosher | Yad Eliyahu,"Moshe Dayan 2, Tel-Aviv",8.6,32.047187,34.799156,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
608,Roladin | Oppenheimer,"Oppenheimer 11, Tel-Aviv",9,32.1199719,34.7997352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,Landwer | Sarona,"Arania Osvaldo St 13, Tel-Aviv",8,32.071906,34.786175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
610,Falafel Ben Hur | Washington,"Washington Boulevard 32 Tel Aviv, Tel-Aviv",8.8,32.055,34.7693968,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
611,Schnitzel Point | Yad Harutzim,"Handsluscases 13, Tel-Aviv",8.2,,,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,Hummus Eliyahu | Florentin,"Respect 4, Tel Aviv, Tel-Aviv",8.4,32.074711,34.8435966,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,Vaniglia | Givatayim,"Via Yitzhak Rabin 53 Givatayim, Tel-Aviv",9.2,32.072176,34.808871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
614,Yashka | Nahalat Binyamin,"Nahalat Benjamin 73, Tel-Aviv",8,32.0623658,34.7721975,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
615,Otello | Herzl,"Herzel 12, Tel-Aviv",8.8,32.062363,34.7699654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
616,Go Noodles | Yehuda Halevi,"Yehuda Halevi 39, Tel Aviv, Tel-Aviv",8.4,32.0618563,34.7724745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,Burgerim | BSR,"Masad 9, Bnei Brak, Tel-Aviv",8.4,32.0913023,34.8514149,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
618,Hummus Eliyahu | Ayalon Mall,"Dad Hillel 301, Ramat Gan, Tel-Aviv",8.6,32.080045,34.822585,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,Ning Thai Food | Margoza,"Yehuda Margosa 4, Jaffa, Tel-Aviv",8.2,32.0530856,34.7571736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,Roladin | Azorei Hen,"Uri Zvi Greenberg 25, Tel Aviv, Tel-Aviv",9.6,32.1307046,34.7922211,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
621,Golda | Levinsky,"Levinsky 45, Tel-Aviv",8.6,32.0598528,34.772212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
622,Vaniglia | Mikado Center,"Aharon Becker Street 8, Tel Aviv, Tel-Aviv",9.2,32.1228763,34.8165324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
623,Ad Haetzem Express | Rothschild,"Rothschild 31, Tel Aviv, Tel-Aviv",7.2,32.063831,34.7731644,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
624,Gelateria Siciliana | Ramat Aviv,"Brodsky 15, Tel Aviv, Tel-Aviv",9,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
625,Golda | Suzan Dalall,"Yehieli 9, Tel-Aviv",9,32.060739,34.765093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
626,Otello | Givatayim,"Katznelson 63, Givatayim, Tel-Aviv",9,32.0754087,34.808214,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627,Otello | Ramat Aviv,"Instooth 40, Tel Aviv, Tel-Aviv",9.4,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
628,Landwer | Ayalon Mall,"Dad Hillel Silver 301, Ramat Gan, Tel-Aviv",8.2,32.1003558,34.8267131,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
629,Oshi Oshi | Givatayim Mall,"Via Yitzhak Rabin 53, Givatayim, Tel-Aviv",8.6,32.072176,34.808871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
630,Roladin | Giv'atayim Mall,"Via Yitzhak Rabin 53, Givatayim, Tel-Aviv",8.6,32.072176,34.808871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,Coffee Station | BSR,"Masada 7, Bnei Brak, Tel-Aviv",9,32.093684,34.8245878,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
632,Landwer | Florentin,"Abarbanel 72, Tel-Aviv",8,32.0555878,34.7666672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
633,Cafe Castel,"Ibn Gvirol 151, Tel Aviv-Jaffa, Tel-Aviv",8.8,32.0906802,34.7826725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,Meat Me | TLV,"Allenby 47, Tel Aviv, Tel-Aviv",8.6,32.0703077,34.7703935,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
635,Torta Loca,"Menachem Begin 144, Tel Aviv, Tel-Aviv",7.6,32.0930882,34.8322718,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,Reviva & Celia Deli,"Nissim Aloni 10, Tel-Aviv",8.4,32.0889232,34.7972939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
637,Lilush Burekas 26,"Bograshov 26, Tel Aviv, Tel-Aviv",8,32.0767005,34.7697204,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Rama Pizza Bar,"King George 38 Tel Aviv, Tel-Aviv",8.6,32.0728872,34.7749687,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,Nurman,"Hasmoneanim 96c, Tel-Aviv",8.6,,,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,Batya's Jachnun | Tel Aviv,"King George 4, Tel Aviv, Tel-Aviv",7,32.0701521,34.7710417,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,La Gaterie,"King George 97, Tel-Aviv",8.8,32.0773032,34.7775023,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Shakshukia,"Ben Yehuda 94, Tel-Aviv",8.4,32.0819222,34.7710575,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,Butke Jachnun Gedera | TLV,"Dizengoff 136, Tel Aviv, Tel-Aviv",7.8,32.0821944,34.7739473,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,Baba Suliman,"Katznelson 147, Givatayim, Tel-Aviv",7.6,32.0756675,34.8177903,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,Fat Cow,"Dizengoff St 265, Tel-Aviv",8.6,32.0946469,34.7763708,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,The Prince Shawarma,"Ahliav 3, Ramat Gan, Tel-Aviv",8.2,32.068424,34.824785,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,Hummus Bahadunas | Yad Harutzim,"Handsmades 11 Tel Aviv, Tel-Aviv",8.6,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,Casbah,"Florentine 3, Tel-Aviv",8.2,32.0563025,34.7674507,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
649,Maracanã,"Through 52, Tel Aviv, Tel-Aviv",9,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
650,Panama Pizza & Pasta,"Ibn Gvirol 185, Tel Aviv, Tel-Aviv",8.4,32.0938544,34.7832062,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,The 85/15,"The kings of Israel 15, Tel-Aviv",9.4,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
652,Zirelson,"Yehuda Maccabi 66 Tel Aviv, Tel-Aviv",8.4,32.0941573,34.7934454,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
653,Beccafico,"Shabazi 49, Tel-Aviv",8.6,32.0629794,34.7670592,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,Eisan | ?????,"Rabbi Akiva 22 Tel Aviv, Tel-Aviv",8.2,32.0693614,34.769696,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
655,Grill Bar,"Eilat 45, Tel Aviv, Tel-Aviv",8.8,32.0585458,34.7651646,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
656,Reviva and Celia | Tel Aviv,"Nissim Aloni 10, Tel-Aviv",8,32.0889232,34.7972939,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
657,Grill Night,"Menachem Begin 20, Ramat Gan, Tel-Aviv",7.6,32.0924363,34.8289066,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,EZPZ,"Education Boulevard 1, Tel Aviv, Tel-Aviv",7.8,32.0366231,34.7962753,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,Fasada,"Dizengoff 196, Tel Aviv, Tel-Aviv",9,32.0862053,34.7749406,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
